,C/A,UNIT,SCP,DATE,TIME,DESC,ENTRIES,EXITS,Entries_hourly,Exits_hourly,Time_Formatted
1872,A014,R081,02-00-00,05-23-11,04:00:00,REGULAR,3720418,1199894,56.0,6.0,4
1873,A014,R081,02-00-00,05-23-11,08:00:00,REGULAR,3720479,1199983,61.0,89.0,8
1874,A014,R081,02-00-00,05-23-11,12:00:00,REGULAR,3720677,1200236,198.0,253.0,12
1875,A014,R081,02-00-00,05-23-11,16:00:00,REGULAR,3721040,1200331,363.0,95.0,16
1876,A014,R081,02-00-00,05-23-11,20:00:00,REGULAR,3721896,1200442,856.0,111.0,20
1877,A014,R081,02-00-00,05-24-11,00:00:00,REGULAR,3722352,1200481,456.0,39.0,0
1878,A014,R081,02-00-00,05-24-11,04:00:00,REGULAR,3722424,1200486,72.0,5.0,4
1879,A014,R081,02-00-00,05-24-11,08:00:00,REGULAR,3722494,1200610,70.0,124.0,8
1880,A014,R081,02-00-00,05-24-11,12:00:00,REGULAR,3722698,1200877,204.0,267.0,12
1881,A014,R081,02-00-00,05-25-11,00:00:00,REGULAR,3724442,1201148,1744.0,271.0,0
1882,A014,R081,02-00-00,05-25-11,04:00:00,REGULAR,3724556,1201153,114.0,5.0,4
1883,A014,R081,02-00-00,05-25-11,08:00:00,REGULAR,3724614,1201287,58.0,134.0,8
1884,A014,R081,02-00-00,05-25-11,12:00:00,REGULAR,3724807,1201551,193.0,264.0,12
1885,A014,R081,02-00-00,05-25-11,16:00:00,REGULAR,3725204,1201682,397.0,131.0,16
1886,A014,R081,02-00-00,05-25-11,20:00:00,REGULAR,3726086,1201763,882.0,81.0,20
1887,A014,R081,02-00-00,05-26-11,00:00:00,REGULAR,3726672,1201798,586.0,35.0,0
1888,A014,R081,02-00-00,05-26-11,04:00:00,REGULAR,3726768,1201802,96.0,4.0,4
1889,A014,R081,02-00-00,05-26-11,08:00:00,REGULAR,3726830,1201918,62.0,116.0,8
1890,A014,R081,02-00-00,05-26-11,20:00:00,REGULAR,3728223,1202438,1393.0,520.0,20
1891,A014,R081,02-00-00,05-27-11,00:00:00,REGULAR,3728829,1202481,606.0,43.0,0
1892,A014,R081,02-00-00,05-27-11,04:00:00,REGULAR,3728976,1202488,147.0,7.0,4
1893,A014,R081,02-00-00,05-27-11,08:00:00,REGULAR,3729033,1202597,57.0,109.0,8
1894,A014,R081,02-00-00,05-27-11,12:00:00,REGULAR,3729227,1202846,194.0,249.0,12
1895,A014,R081,02-00-00,05-27-11,16:00:00,REGULAR,3729784,1202976,557.0,130.0,16
1896,A014,R081,02-00-00,05-27-11,20:00:00,REGULAR,3730464,1203098,680.0,122.0,20
1897,A014,R081,02-00-01,05-21-11,00:00:00,REGULAR,3623433,1761259,-107031.0,558161.0,0
1898,A014,R081,02-00-01,05-21-11,04:00:00,REGULAR,3623551,1761277,118.0,18.0,4
1899,A014,R081,02-00-01,05-21-11,08:00:00,REGULAR,3623579,1761301,28.0,24.0,8
1900,A014,R081,02-00-01,05-21-11,12:00:00,REGULAR,3623655,1761378,76.0,77.0,12
1901,A014,R081,02-00-01,05-21-11,16:00:00,REGULAR,3623835,1761496,180.0,118.0,16
1902,A014,R081,02-00-01,05-21-11,20:00:00,REGULAR,3624178,1761634,343.0,138.0,20
1903,A014,R081,02-00-01,05-22-11,00:00:00,REGULAR,3624580,1761690,402.0,56.0,0
1904,A014,R081,02-00-01,05-22-11,04:00:00,REGULAR,3624690,1761714,110.0,24.0,4
1905,A014,R081,02-00-01,05-22-11,08:00:00,REGULAR,3624718,1761732,28.0,18.0,8
1906,A014,R081,02-00-01,05-22-11,12:00:00,REGULAR,3624784,1761796,66.0,64.0,12
1907,A014,R081,02-00-01,05-22-11,16:00:00,REGULAR,3624927,1761910,143.0,114.0,16
1908,A014,R081,02-00-01,05-22-11,20:00:00,REGULAR,3625243,1762023,316.0,113.0,20
1909,A014,R081,02-00-01,05-23-11,00:00:00,REGULAR,3625518,1762072,275.0,49.0,0
1910,A014,R081,02-00-01,05-23-11,04:00:00,REGULAR,3625576,1762077,58.0,5.0,4
1911,A014,R081,02-00-01,05-23-11,08:00:00,REGULAR,3625608,1762145,32.0,68.0,8
1912,A014,R081,02-00-01,05-23-11,12:00:00,REGULAR,3625702,1762394,94.0,249.0,12
1913,A014,R081,02-00-01,05-23-11,16:00:00,REGULAR,3625926,1762511,224.0,117.0,16
1914,A014,R081,02-00-01,05-23-11,20:00:00,REGULAR,3626543,1762668,617.0,157.0,20
1915,A014,R081,02-00-01,05-24-11,00:00:00,REGULAR,3626848,1762723,305.0,55.0,0
1916,A014,R081,02-00-01,05-24-11,04:00:00,REGULAR,3626898,1762728,50.0,5.0,4
1917,A014,R081,02-00-01,05-24-11,08:00:00,REGULAR,3626933,1762823,35.0,95.0,8
1918,A014,R081,02-00-01,05-24-11,12:00:00,REGULAR,3627041,1763089,108.0,266.0,12
1919,A014,R081,02-00-01,05-25-11,00:00:00,REGULAR,3628256,1763407,1215.0,318.0,0
1920,A014,R081,02-00-01,05-25-11,04:00:00,REGULAR,3628311,1763410,55.0,3.0,4
1921,A014,R081,02-00-01,05-25-11,08:00:00,REGULAR,3628343,1763520,32.0,110.0,8
1922,A014,R081,02-00-01,05-25-11,12:00:00,REGULAR,3628445,1763760,102.0,240.0,12
1923,A014,R081,02-00-01,05-25-11,16:00:00,REGULAR,3628700,1763915,255.0,155.0,16
1924,A014,R081,02-00-01,05-25-11,20:00:00,REGULAR,3629413,1764070,713.0,155.0,20
1925,A014,R081,02-00-01,05-26-11,00:00:00,REGULAR,3629808,1764111,395.0,41.0,0
1926,A014,R081,02-00-01,05-26-11,04:00:00,REGULAR,3629863,1764119,55.0,8.0,4
1927,A014,R081,02-00-01,05-26-11,08:00:00,REGULAR,3629891,1764228,28.0,109.0,8
1928,A014,R081,02-00-01,05-27-11,04:00:00,REGULAR,3631348,1764907,1457.0,679.0,4
1929,A014,R081,02-00-01,05-27-11,08:00:00,REGULAR,3631393,1764983,45.0,76.0,8
1930,A014,R081,02-00-01,05-27-11,12:00:00,REGULAR,3631504,1765228,111.0,245.0,12
1931,A014,R081,02-00-01,05-27-11,16:00:00,REGULAR,3631839,1765368,335.0,140.0,16
1932,A014,R081,02-00-01,05-27-11,20:00:00,REGULAR,3632303,1765525,464.0,157.0,20
1933,A014,R081,02-00-02,05-21-11,00:00:00,REGULAR,3426781,7092746,-205522.0,5327221.0,0
1934,A014,R081,02-00-02,05-21-11,04:00:00,REGULAR,3426866,7092783,85.0,37.0,4
1935,A014,R081,02-00-02,05-21-11,08:00:00,REGULAR,3426878,7092908,12.0,125.0,8
1936,A014,R081,02-00-02,05-21-11,12:00:00,REGULAR,3426937,7093196,59.0,288.0,12
1937,A014,R081,02-00-02,05-21-11,16:00:00,REGULAR,3427052,7093545,115.0,349.0,16
1938,A014,R081,02-00-02,05-21-11,20:00:00,REGULAR,3427313,7093920,261.0,375.0,20
1939,A014,R081,02-00-02,05-22-11,00:00:00,REGULAR,3427614,7094069,301.0,149.0,0
1940,A014,R081,02-00-02,05-22-11,04:00:00,REGULAR,3427693,7094105,79.0,36.0,4
1941,A014,R081,02-00-02,05-22-11,08:00:00,REGULAR,3427709,7094167,16.0,62.0,8
1942,A014,R081,02-00-02,05-22-11,12:00:00,REGULAR,3427746,7094369,37.0,202.0,12
1943,A014,R081,02-00-02,05-22-11,16:00:00,REGULAR,3427846,7094731,100.0,362.0,16
1944,A014,R081,02-00-02,05-22-11,20:00:00,REGULAR,3428076,7094988,230.0,257.0,20
1945,A014,R081,02-00-02,05-23-11,00:00:00,REGULAR,3428308,7095087,232.0,99.0,0
1946,A014,R081,02-00-02,05-23-11,04:00:00,REGULAR,3428352,7095099,44.0,12.0,4
1947,A014,R081,02-00-02,05-23-11,08:00:00,REGULAR,3428362,7095315,10.0,216.0,8
1948,A014,R081,02-00-02,05-23-11,12:00:00,REGULAR,3428406,7095964,44.0,649.0,12
1949,A014,R081,02-00-02,05-23-11,16:00:00,REGULAR,3428560,7096242,154.0,278.0,16
1950,A014,R081,02-00-02,05-23-11,20:00:00,REGULAR,3429034,7096555,474.0,313.0,20
1951,A014,R081,02-00-02,05-24-11,00:00:00,REGULAR,3429250,7096684,216.0,129.0,0
1952,A014,R081,02-00-02,05-24-11,04:00:00,REGULAR,3429289,7096699,39.0,15.0,4
1953,A014,R081,02-00-02,05-24-11,08:00:00,REGULAR,3429312,7096935,23.0,236.0,8
1954,A014,R081,02-00-02,05-24-11,12:00:00,REGULAR,3429392,7097592,80.0,657.0,12
1955,A014,R081,02-00-02,05-25-11,00:00:00,REGULAR,3430348,7098437,956.0,845.0,0
1956,A014,R081,02-00-02,05-25-11,04:00:00,REGULAR,3430391,7098454,43.0,17.0,4
1957,A014,R081,02-00-02,05-25-11,08:00:00,REGULAR,3430406,7098724,15.0,270.0,8
1958,A014,R081,02-00-02,05-25-11,12:00:00,REGULAR,3430478,7099385,72.0,661.0,12
1959,A014,R081,02-00-02,05-26-11,00:00:00,REGULAR,3431406,7100313,928.0,928.0,0
1960,A014,R081,02-00-02,05-26-11,04:00:00,REGULAR,3431448,7100328,42.0,15.0,4
1961,A014,R081,02-00-02,05-26-11,08:00:00,REGULAR,3431466,7100567,18.0,239.0,8
1962,A014,R081,02-00-02,05-26-11,20:00:00,REGULAR,3432183,7101915,717.0,1348.0,20
1963,A014,R081,02-00-02,05-27-11,00:00:00,REGULAR,3432511,7102059,328.0,144.0,0
1964,A014,R081,02-00-02,05-27-11,04:00:00,REGULAR,3432561,7102075,50.0,16.0,4
1965,A014,R081,02-00-02,05-27-11,08:00:00,REGULAR,3432569,7102309,8.0,234.0,8
1966,A014,R081,02-00-02,05-27-11,12:00:00,REGULAR,3432636,7102907,67.0,598.0,12
1967,A014,R081,02-00-02,05-27-11,16:00:00,REGULAR,3432907,7103294,271.0,387.0,16
1968,A014,R081,02-00-02,05-27-11,20:00:00,REGULAR,3433218,7103640,311.0,346.0,20
1969,A014,R081,02-06-00,05-21-11,00:00:00,REGULAR,531143,1186103,-2902075.0,-5917537.0,0
1970,A014,R081,02-06-00,05-21-11,04:00:00,REGULAR,531145,1186123,2.0,20.0,4
1971,A014,R081,02-06-00,05-21-11,08:00:00,REGULAR,531145,1186127,0.0,4.0,8
1972,A014,R081,02-06-00,05-21-11,12:00:00,REGULAR,531145,1186197,0.0,70.0,12
1973,A014,R081,02-06-00,05-21-11,16:00:00,REGULAR,531154,1186398,9.0,201.0,16
1974,A014,R081,02-06-00,05-21-11,20:00:00,REGULAR,531171,1186735,17.0,337.0,20
1975,A014,R081,02-06-00,05-22-11,00:00:00,REGULAR,531188,1186891,17.0,156.0,0
1976,A014,R081,02-06-00,05-22-11,04:00:00,REGULAR,531191,1186913,3.0,22.0,4
1977,A014,R081,02-06-00,05-22-11,08:00:00,REGULAR,531192,1186918,1.0,5.0,8
1978,A014,R081,02-06-00,05-22-11,12:00:00,REGULAR,531195,1186969,3.0,51.0,12
1979,A014,R081,02-06-00,05-22-11,16:00:00,REGULAR,531198,1187157,3.0,188.0,16
1980,A014,R081,02-06-00,05-22-11,20:00:00,REGULAR,531215,1187395,17.0,238.0,20
1981,A014,R081,02-06-00,05-23-11,00:00:00,REGULAR,531216,1187475,1.0,80.0,0
1982,A014,R081,02-06-00,05-23-11,04:00:00,REGULAR,531216,1187490,0.0,15.0,4
1983,A014,R081,02-06-00,05-23-11,08:00:00,REGULAR,531217,1187500,1.0,10.0,8
1984,A014,R081,02-06-00,05-23-11,12:00:00,REGULAR,531219,1187582,2.0,82.0,12
1985,A014,R081,02-06-00,05-23-11,16:00:00,REGULAR,531221,1187701,2.0,119.0,16
1986,A014,R081,02-06-00,05-23-11,20:00:00,REGULAR,531239,1187879,18.0,178.0,20
1987,A014,R081,02-06-00,05-24-11,00:00:00,REGULAR,531246,1187937,7.0,58.0,0
1988,A014,R081,02-06-00,05-24-11,04:00:00,REGULAR,531248,1187943,2.0,6.0,4
1989,A014,R081,02-06-00,05-24-11,08:00:00,REGULAR,531250,1187957,2.0,14.0,8
1990,A014,R081,02-06-00,05-24-11,12:00:00,REGULAR,531255,1188048,5.0,91.0,12
1991,A014,R081,02-06-00,05-26-11,08:00:00,REGULAR,531348,1188921,93.0,873.0,8
1992,A014,R081,02-06-00,05-26-11,12:00:00,REGULAR,531363,1189015,15.0,94.0,12
1993,A014,R081,02-06-00,05-26-11,16:00:00,REGULAR,531366,1189175,3.0,160.0,16
1994,A014,R081,02-06-00,05-26-11,20:00:00,REGULAR,531379,1189441,13.0,266.0,20
1995,A014,R081,02-06-00,05-27-11,00:00:00,REGULAR,531393,1189509,14.0,68.0,0
1996,A014,R081,02-06-00,05-27-11,04:00:00,REGULAR,531399,1189525,6.0,16.0,4
1997,A014,R081,02-06-00,05-27-11,08:00:00,REGULAR,531401,1189542,2.0,17.0,8
1998,A014,R081,02-06-00,05-27-11,12:00:00,REGULAR,531408,1189616,7.0,74.0,12
1999,A014,R081,02-06-00,05-27-11,16:00:00,REGULAR,531414,1189771,6.0,155.0,16
2000,A014,R081,02-06-00,05-27-11,20:00:00,REGULAR,531426,1190049,12.0,278.0,20
2001,A014,R081,02-06-01,05-21-11,00:00:00,REGULAR,218561,3240513,-312865.0,2050464.0,0
2002,A014,R081,02-06-01,05-21-11,04:00:00,REGULAR,218562,3240581,1.0,68.0,4
2003,A014,R081,02-06-01,05-21-11,08:00:00,REGULAR,218562,3240605,0.0,24.0,8
2004,A014,R081,02-06-01,05-21-11,12:00:00,REGULAR,218566,3240777,4.0,172.0,12
2005,A014,R081,02-06-01,05-21-11,16:00:00,REGULAR,218569,3241284,3.0,507.0,16
2006,A014,R081,02-06-01,05-21-11,20:00:00,REGULAR,218574,3242039,5.0,755.0,20
2007,A014,R081,02-06-01,05-22-11,00:00:00,REGULAR,218579,3242297,5.0,258.0,0
2008,A014,R081,02-06-01,05-22-11,04:00:00,REGULAR,218582,3242363,3.0,66.0,4
2009,A014,R081,02-06-01,05-22-11,08:00:00,REGULAR,218583,3242383,1.0,20.0,8
2010,A014,R081,02-06-01,05-22-11,12:00:00,REGULAR,218583,3242519,0.0,136.0,12
2011,A014,R081,02-06-01,05-22-11,16:00:00,REGULAR,218589,3242974,6.0,455.0,16
2012,A014,R081,02-06-01,05-22-11,20:00:00,REGULAR,218593,3243470,4.0,496.0,20
2013,A014,R081,02-06-01,05-23-11,00:00:00,REGULAR,218595,3243583,2.0,113.0,0
2014,A014,R081,02-06-01,05-23-11,04:00:00,REGULAR,218596,3243602,1.0,19.0,4
2015,A014,R081,02-06-01,05-23-11,08:00:00,REGULAR,218599,3243670,3.0,68.0,8
2016,A014,R081,02-06-01,05-23-11,12:00:00,REGULAR,218599,3243971,0.0,301.0,12
2017,A014,R081,02-06-01,05-23-11,16:00:00,REGULAR,218602,3244337,3.0,366.0,16
2018,A014,R081,02-06-01,05-23-11,20:00:00,REGULAR,218606,3244818,4.0,481.0,20
2019,A014,R081,02-06-01,05-24-11,00:00:00,REGULAR,218612,3244982,6.0,164.0,0
2020,A014,R081,02-06-01,05-24-11,04:00:00,REGULAR,218613,3244990,1.0,8.0,4
2021,A014,R081,02-06-01,05-24-11,08:00:00,REGULAR,218614,3245050,1.0,60.0,8
2022,A014,R081,02-06-01,05-24-11,12:00:00,REGULAR,218617,3245419,3.0,369.0,12
2023,A014,R081,02-06-01,05-25-11,20:00:00,REGULAR,218651,3248008,34.0,2589.0,20
2024,A014,R081,02-06-01,05-26-11,00:00:00,REGULAR,218657,3248199,6.0,191.0,0
2025,A014,R081,02-06-01,05-26-11,04:00:00,REGULAR,218660,3248216,3.0,17.0,4
2026,A014,R081,02-06-01,05-26-11,08:00:00,REGULAR,218661,3248282,1.0,66.0,8
2027,A014,R081,02-06-01,05-26-11,12:00:00,REGULAR,218665,3248636,4.0,354.0,12
2028,A014,R081,02-06-01,05-26-11,16:00:00,REGULAR,218666,3249093,1.0,457.0,16
2029,A014,R081,02-06-01,05-26-11,20:00:00,REGULAR,218670,3249822,4.0,729.0,20
2030,A014,R081,02-06-01,05-27-11,00:00:00,REGULAR,218681,3250057,11.0,235.0,0
2031,A014,R081,02-06-01,05-27-11,04:00:00,REGULAR,218681,3250089,0.0,32.0,4
2032,A014,R081,02-06-01,05-27-11,08:00:00,REGULAR,218683,3250142,2.0,53.0,8
2033,A014,R081,02-06-01,05-27-11,12:00:00,REGULAR,218684,3250407,1.0,265.0,12
2034,A014,R081,02-06-01,05-27-11,16:00:00,REGULAR,218690,3250858,6.0,451.0,16
2035,A014,R081,02-06-01,05-27-11,20:00:00,REGULAR,218699,3251507,9.0,649.0,20
2036,A015,R081,00-00-00,05-21-11,00:00:00,REGULAR,6332162,2256173,6113463.0,-995334.0,0
2037,A015,R081,00-00-00,05-21-11,04:00:00,REGULAR,6332261,2256184,99.0,11.0,4
2038,A015,R081,00-00-00,05-21-11,12:00:00,REGULAR,6332680,2256312,419.0,128.0,12
2039,A015,R081,00-00-00,05-21-11,16:00:00,REGULAR,6333155,2256423,475.0,111.0,16
2040,A015,R081,00-00-00,05-21-11,20:00:00,REGULAR,6333714,2256528,559.0,105.0,20
2041,A015,R081,00-00-00,05-22-11,00:00:00,REGULAR,6334124,2256588,410.0,60.0,0
2042,A015,R081,00-00-00,05-22-11,04:00:00,REGULAR,6334213,2256596,89.0,8.0,4
2043,A015,R081,00-00-00,05-22-11,12:00:00,REGULAR,6334475,2256727,262.0,131.0,12
2044,A015,R081,00-00-00,05-22-11,16:00:00,REGULAR,6334887,2256805,412.0,78.0,16
2045,A015,R081,00-00-00,05-22-11,20:00:00,REGULAR,6335387,2256890,500.0,85.0,20
2046,A015,R081,00-00-00,05-23-11,00:00:00,REGULAR,6335672,2256919,285.0,29.0,0
2047,A015,R081,00-00-00,05-23-11,04:00:00,REGULAR,6335693,2256923,21.0,4.0,4
2048,A015,R081,00-00-00,05-23-11,08:00:00,REGULAR,6335784,2257062,91.0,139.0,8
2049,A015,R081,00-00-00,05-23-11,12:00:00,REGULAR,6336221,2257421,437.0,359.0,12
2050,A015,R081,00-00-00,05-23-11,16:00:00,REGULAR,6336712,2257536,491.0,115.0,16
2051,A015,R081,00-00-00,05-23-11,20:00:00,REGULAR,6337895,2257692,1183.0,156.0,20
2052,A015,R081,00-00-00,05-24-11,00:00:00,REGULAR,6338259,2257730,364.0,38.0,0
2053,A015,R081,00-00-00,05-24-11,04:00:00,REGULAR,6338276,2257737,17.0,7.0,4
2054,A015,R081,00-00-00,05-24-11,12:00:00,REGULAR,6338767,2258281,491.0,544.0,12
2055,A015,R081,00-00-00,05-25-11,04:00:00,REGULAR,6341522,2258690,2755.0,409.0,4
2056,A015,R081,00-00-00,05-25-11,08:00:00,REGULAR,6341594,2258822,72.0,132.0,8
2057,A015,R081,00-00-00,05-25-11,12:00:00,REGULAR,6342045,2259227,451.0,405.0,12
2058,A015,R081,00-00-00,05-25-11,16:00:00,REGULAR,6342656,2259365,611.0,138.0,16
2059,A015,R081,00-00-00,05-25-11,20:00:00,REGULAR,6344226,2259524,1570.0,159.0,20
2060,A015,R081,00-00-00,05-26-11,00:00:00,REGULAR,6344891,2259570,665.0,46.0,0
2061,A015,R081,00-00-00,05-26-11,04:00:00,REGULAR,6344910,2259577,19.0,7.0,4
2062,A015,R081,00-00-00,05-26-11,12:00:00,REGULAR,6345602,2260096,692.0,519.0,12
2063,A015,R081,00-00-00,05-26-11,16:00:00,REGULAR,6346208,2260255,606.0,159.0,16
2064,A015,R081,00-00-00,05-26-11,20:00:00,REGULAR,6347797,2260441,1589.0,186.0,20
2065,A015,R081,00-00-00,05-27-11,00:00:00,REGULAR,6348410,2260497,613.0,56.0,0
2066,A015,R081,00-00-00,05-27-11,04:00:00,REGULAR,6348475,2260503,65.0,6.0,4
2067,A015,R081,00-00-00,05-27-11,12:00:00,REGULAR,6349157,2261026,682.0,523.0,12
2068,A015,R081,00-00-00,05-27-11,16:00:00,REGULAR,6350170,2261186,1013.0,160.0,16
2069,A015,R081,00-00-00,05-27-11,20:00:00,REGULAR,6351241,2261356,1071.0,170.0,20
2070,A015,R081,00-00-01,05-21-11,00:00:00,REGULAR,9217207,2447263,2865966.0,185907.0,0
2071,A015,R081,00-00-01,05-21-11,04:00:00,REGULAR,9217270,2447270,63.0,7.0,4
2072,A015,R081,00-00-01,05-21-11,12:00:00,REGULAR,9217601,2447334,331.0,64.0,12
2073,A015,R081,00-00-01,05-21-11,16:00:00,REGULAR,9217933,2447392,332.0,58.0,16
2074,A015,R081,00-00-01,05-21-11,20:00:00,REGULAR,9218323,2447434,390.0,42.0,20
2075,A015,R081,00-00-01,05-22-11,00:00:00,REGULAR,9218654,2447464,331.0,30.0,0
2076,A015,R081,00-00-01,05-22-11,04:00:00,REGULAR,9218726,2447468,72.0,4.0,4
2077,A015,R081,00-00-01,05-22-11,12:00:00,REGULAR,9218916,2447542,190.0,74.0,12
2078,A015,R081,00-00-01,05-22-11,16:00:00,REGULAR,9219207,2447586,291.0,44.0,16
2079,A015,R081,00-00-01,05-22-11,20:00:00,REGULAR,9219599,2447622,392.0,36.0,20
2080,A015,R081,00-00-01,05-23-11,00:00:00,REGULAR,9219823,2447636,224.0,14.0,0
2081,A015,R081,00-00-01,05-23-11,04:00:00,REGULAR,9219837,2447637,14.0,1.0,4
2082,A015,R081,00-00-01,05-23-11,08:00:00,REGULAR,9219879,2447738,42.0,101.0,8
2083,A015,R081,00-00-01,05-23-11,12:00:00,REGULAR,9220199,2447982,320.0,244.0,12
2084,A015,R081,00-00-01,05-23-11,16:00:00,REGULAR,9220546,2448049,347.0,67.0,16
2085,A015,R081,00-00-01,05-23-11,20:00:00,REGULAR,9221530,2448124,984.0,75.0,20
2086,A015,R081,00-00-01,05-24-11,00:00:00,REGULAR,9221807,2448146,277.0,22.0,0
2087,A015,R081,00-00-01,05-24-11,04:00:00,REGULAR,9221820,2448147,13.0,1.0,4
2088,A015,R081,00-00-01,05-24-11,12:00:00,REGULAR,9222211,2448457,391.0,310.0,12
2089,A015,R081,00-00-01,05-25-11,12:00:00,REGULAR,9222905,2448991,694.0,534.0,12
2090,A015,R081,00-00-01,05-25-11,16:00:00,REGULAR,9223278,2449055,373.0,64.0,16
2091,A015,R081,00-00-01,05-25-11,20:00:00,REGULAR,9223572,2449192,294.0,137.0,20
2092,A015,R081,00-00-01,05-26-11,00:00:00,REGULAR,9223572,2449221,0.0,29.0,0
2093,A015,R081,00-00-01,05-26-11,04:00:00,REGULAR,9223572,2449224,0.0,3.0,4
2094,A015,R081,00-00-01,05-26-11,04:00:00,REGULAR,9223572,2449224,0.0,0.0,4
2095,A015,R081,00-00-01,05-26-11,08:00:00,REGULAR,9223572,2449294,0.0,70.0,8
2096,A015,R081,00-00-01,05-26-11,20:00:00,REGULAR,9224013,2449753,441.0,459.0,20
2097,A015,R081,00-00-01,05-27-11,00:00:00,REGULAR,9224013,2449775,0.0,22.0,0
2098,A015,R081,00-00-01,05-27-11,04:00:00,REGULAR,9224013,2449775,0.0,0.0,4
2099,A015,R081,00-00-01,05-27-11,12:00:00,REGULAR,9224013,2450056,0.0,281.0,12
2100,A015,R081,00-00-01,05-27-11,16:00:00,REGULAR,9224013,2450135,0.0,79.0,16
2101,A015,R081,00-00-01,05-27-11,20:00:00,REGULAR,9224013,2450243,0.0,108.0,20
2102,A015,R081,00-00-02,05-21-11,00:00:00,REGULAR,6908648,1894703,-2315365.0,-555540.0,0
2103,A015,R081,00-00-02,05-21-11,04:00:00,REGULAR,6908692,1894707,44.0,4.0,4
2104,A015,R081,00-00-02,05-21-11,12:00:00,REGULAR,6908911,1894767,219.0,60.0,12
2105,A015,R081,00-00-02,05-21-11,16:00:00,REGULAR,6909123,1894817,212.0,50.0,16
2106,A015,R081,00-00-02,05-21-11,20:00:00,REGULAR,6909419,1894864,296.0,47.0,20
2107,A015,R081,00-00-02,05-22-11,00:00:00,REGULAR,6909658,1894881,239.0,17.0,0
2108,A015,R081,00-00-02,05-22-11,04:00:00,REGULAR,6909713,1894882,55.0,1.0,4
2109,A015,R081,00-00-02,05-22-11,12:00:00,REGULAR,6909858,1894942,145.0,60.0,12
2110,A015,R081,00-00-02,05-22-11,16:00:00,REGULAR,6910073,1894983,215.0,41.0,16
2111,A015,R081,00-00-02,05-22-11,20:00:00,REGULAR,6910405,1895020,332.0,37.0,20
2112,A015,R081,00-00-02,05-23-11,00:00:00,REGULAR,6910579,1895038,174.0,18.0,0
2113,A015,R081,00-00-02,05-23-11,04:00:00,REGULAR,6910589,1895039,10.0,1.0,4
2114,A015,R081,00-00-02,05-23-11,12:00:00,REGULAR,6910876,1895326,287.0,287.0,12
2115,A015,R081,00-00-02,05-23-11,16:00:00,REGULAR,6911174,1895367,298.0,41.0,16
2116,A015,R081,00-00-02,05-23-11,20:00:00,REGULAR,6911992,1895417,818.0,50.0,20
2117,A015,R081,00-00-02,05-24-11,00:00:00,REGULAR,6912181,1895425,189.0,8.0,0
2118,A015,R081,00-00-02,05-24-11,04:00:00,REGULAR,6912200,1895425,19.0,0.0,4
2119,A015,R081,00-00-02,05-24-11,04:00:00,REGULAR,6912200,1895425,0.0,0.0,4
2120,A015,R081,00-00-02,05-24-11,08:00:00,REGULAR,6912225,1895514,25.0,89.0,8
2121,A015,R081,00-00-02,05-24-11,12:00:00,REGULAR,6912465,1895718,240.0,204.0,12
2122,A015,R081,00-00-02,05-25-11,04:00:00,REGULAR,6914553,1895844,2088.0,126.0,4
2123,A015,R081,00-00-02,05-25-11,08:00:00,REGULAR,6914586,1895891,33.0,47.0,8
2124,A015,R081,00-00-02,05-25-11,12:00:00,REGULAR,6914843,1896139,257.0,248.0,12
2125,A015,R081,00-00-02,05-25-11,16:00:00,REGULAR,6915164,1896190,321.0,51.0,16
2126,A015,R081,00-00-02,05-25-11,20:00:00,REGULAR,6916324,1896264,1160.0,74.0,20
2127,A015,R081,00-00-02,05-26-11,00:00:00,REGULAR,6916721,1896280,397.0,16.0,0
2128,A015,R081,00-00-02,05-26-11,04:00:00,REGULAR,6916746,1896281,25.0,1.0,4
2129,A015,R081,00-00-02,05-26-11,12:00:00,REGULAR,6917180,1896529,434.0,248.0,12
2130,A015,R081,00-00-02,05-26-11,16:00:00,REGULAR,6917509,1896580,329.0,51.0,16
2131,A015,R081,00-00-02,05-26-11,20:00:00,REGULAR,6918767,1896651,1258.0,71.0,20
2132,A015,R081,00-00-02,05-27-11,00:00:00,REGULAR,6919138,1896667,371.0,16.0,0
2133,A015,R081,00-00-02,05-27-11,04:00:00,REGULAR,6919180,1896669,42.0,2.0,4
2134,A015,R081,00-00-02,05-27-11,12:00:00,REGULAR,6919595,1896916,415.0,247.0,12
2135,A015,R081,00-00-02,05-27-11,16:00:00,REGULAR,6920409,1896969,814.0,53.0,16
2136,A015,R081,00-00-02,05-27-11,20:00:00,REGULAR,6921334,1897014,925.0,45.0,20
2137,A015,R081,00-00-03,05-21-11,00:00:00,REGULAR,5193914,2550121,-1727420.0,653107.0,0
2138,A015,R081,00-00-03,05-21-11,04:00:00,REGULAR,5193954,2550124,40.0,3.0,4
2139,A015,R081,00-00-03,05-21-11,12:00:00,REGULAR,5194105,2550193,151.0,69.0,12
2140,A015,R081,00-00-03,05-21-11,16:00:00,REGULAR,5194272,2550258,167.0,65.0,16
2141,A015,R081,00-00-03,05-21-11,20:00:00,REGULAR,5194502,2550318,230.0,60.0,20
2142,A015,R081,00-00-03,05-22-11,00:00:00,REGULAR,5194683,2550349,181.0,31.0,0
2143,A015,R081,00-00-03,05-22-11,04:00:00,REGULAR,5194726,2550354,43.0,5.0,4
2144,A015,R081,00-00-03,05-22-11,12:00:00,REGULAR,5194805,2550430,79.0,76.0,12
